"twitter.user/followersCount","twitter.user/friendsCount","retweet.twitter.user/name","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/originalText","retweet.twitter.user/lang","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","retweet.twitter.user/statusesCount","retweet.twitter.user/url","retweet.twitter.user/geoEnabled","retweet.twitter.user/protectedTweets","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","twitter.tweet/isQuote","twitter.tweet/placeName","retweet.twitter.user/listedCount","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","retweet.twitter.user/location","twitter.tweet/mediaTypes","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","retweet.twitter.user/utcOffset","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.user/screenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","retweet.twitter.user/timezone","twitter.user/contributorsEnabled","retweet.twitter.user/followersCount","retweet.twitter.user/friendsCount","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","retweet.twitter.user/id","twitter.tweet/source","retweet.twitter.user/createdAt","retweet.twitter.tweet/latitude","retweet.twitter.user/description","retweet.twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","retweet.twitter.tweet/possiblySensitive","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","twitter.tweet/urls","retweet.twitter.user/isTranslator","retweet.twitter.tweet/mediaTypes","retweet.twitter.user/favouritesCount","twitter.user/location","twitter.tweet/favouriteCount","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","retweet.twitter.user/verified","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","retweet.twitter.user/contributorsEnabled"
"1209","2019","101.5 KooL FM","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","349946049370136576","1974721","2007-03-23T03:56:31.000Z","SAIT School of Business student —- 🇮🇸🇨🇦 —- Kootenays ➡️ Calgary ➡️ ❓","",".@nenshi let's make Canada Day the 1st day citizens return to downtown #yycflood - What a Great Idea!!!","","","en","en","false","[2490349730, 33798654]","","42887","https://t.co/bCUKn0LA8O","true","false","false","3","false","","109","false","","20120","Suite 600, 222 58th Ave SW","","","0","-1","","","1015KooLFM","[yycflood]","","2013-06-26T17:43:34.000Z","false","","[nenshi]","","false","6958","6285","false","349946691740381184","Chris Magnusson ✈️⚡️","179573004","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","2010-08-17T16:37:42.000Z","","We’re just a radio station, in love with our city asking you to give us a follow.","",".@nenshi let's make Canada Day the 1st day citizens return to downtown #yycflood - What a Great Idea!!!","en","[33798654]","RT @KooL1015Calgary: .@nenshi let's make Canada Day the 1st day citizens return to downtown #yycflood - What a Great Idea!!!","false","en","","19498","https://t.co/5HXB3Hd4OX","true","false","3","false","false","","31","","false","","4946","the future","0","","","","[yycflood]","-1","ctmagnus","","false","","2013-06-26T17:46:07.000Z","","[kool1015calgary, nenshi]","false"
"1866","295","","","","","13395272","2008-02-12T17:44:03.000Z","Genome Alberta's Communication Director but with journalism still in my blood. Check  @GenomeAlberta for more tweets about genomics.","","Note: CBC has prov shows as well PRT @poor_choices: Good on ya @RutherfordShow http://t.co/6Us0yGWf2q #yyc #abflood #yycflood","","","","en","","[26157329, 16247829]","","","","","","false","0","false","","","false","","179","","","","","","","","","","","","false","","","","false","","","false","349575596482904065","Mike Spear","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","","","","","","en","","","false","","","17342","http://t.co/Tm6vtxLiDp","false","false","","","","","257","[http://bizboxtv.com/dave-rutherford-taken-off-air-criticized-management-for-calgary-flood-coverage-resources/]","","","","Calgary","0","","","","[yyc, abflood, yycflood]","-1","mikesgene","","","","2013-06-25T17:11:31.000Z","","[poor_choices, RutherfordShow]",""
"142","190","","","","","224726098","2010-12-09T18:26:40.000Z","Just on the verge of getting back into Twitter. All opinions my own. Tweet about most nerdy topics :)","","Great day cleaning out basements and helping to get Calgary back on its feet after the flood... It's great to see... http://t.co/AxPkf9UiX0","","","","en","","","","","","","","false","0","false","","","false","","61","","","","","","","","","","","","false","","","","false","","","false","349685575332270080","Jon The Scone","","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","","","","","","en","","","false","","","1542","http://t.co/HcJRq9hwrz","true","false","","","","","3","[http://fb.me/2kRUAL5nb]","","","","Bracknell","0","","","","","-1","Jon_the_Scone","","","","2013-06-26T00:28:32.000Z","","",""
"416","714","Shonna White","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","349942470001451009","27566644","2009-03-30T02:39:30.000Z","Mom, wife, daughter, sister.  Jack of all trades, master of none.","","This is why we need the Stampede this year. Non-profits will be struggling with donations after the flood. #yycflood http://t.co/KMp4TucZNu","","","en","en","false","[591312648]","","8534","https://t.co/I2kDePLcgc","false","false","false","2","false","","285","false","","52","Canada","","","0","-1","","","ShonnaTheWhite","[yycflood]","[http://pbs.twimg.com/media/BNs-0olCYAA3OyF.jpg]","2013-06-26T17:29:21.000Z","false","","","","false","17517","9726","false","349944145802043392","Kim Soderberg McRae","591312648","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2012-05-26T20:34:29.000Z","","Writer, Gamer, Artist & GIANT GEEK https://t.co/YvofY4eM8t #amdrawing  #amwriting","","This is why we need the Stampede this year. Non-profits will be struggling with donations after the flood. #yycflood http://t.co/KMp4TucZNu","en","","RT @ShonnaTheWhite: This is why we need the Stampede this year. Non-profits will be struggling with donations after the flood. #yycflood ht…","false","en","","6859","http://t.co/2l75CVeaUO","false","false","2","false","false","","21","","false","[photo]","6004","Chestermere","0","","","","[yycflood]","-1","kasmcrae","","false","","2013-06-26T17:36:00.000Z","","[ShonnaTheWhite]","false"
"8527","1234","","","","","55099600","2009-07-09T01:33:52.000Z","Calgarian, Maritimer, Quebecois. Canadian. Traditional territory of Treaty 7 Nations. Cis. Pronouns: He/Him","","Need help today for residents on Cliffe Ave in Elboya. Seniors needing help in the hard hit area. #yycflood #yychelps #yycW11","","","","en","","","","","","","","false","18","false","","","false","","7976","","","","","","","","","","","","false","","","","false","","","false","349886910312886276","Brian Pincott","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","en","","","false","","","25086","https://t.co/LubmL61Zjs","true","false","","","","","334","","","","","Calgary, Alberta","1","","","","[yycflood, yychelps, yycW11]","-1","bpincott","","","","2013-06-26T13:48:34.000Z","","",""
"288","178","","","","","12297092","2008-01-15T22:35:26.000Z","Mountain biker. IBMiX Experience Architect. #ImAnIBMer #inclusiveIBM","","Report help needed in Bowness: 403-288-8300. Dispatching volunteers & equipment where needed. Volunteering? Go there first! :) #yycflood","","","","en","","","","","","","","false","2","false","","","false","","217","","","","","","","","","","","","false","","","","false","","","false","349721331769688065","Suzanne Robert","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","1566","","false","false","","","","","26","","","","","Calgary, Alberta, Canada","0","","","","[yycflood]","-1","SuzOutside","","","","2013-06-26T02:50:37.000Z","","",""
"1332","1561","Dave Breakenridge","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","349518373555671040","398884805","2011-10-26T17:47:13.000Z","","","We want to highlight people stepping up in the wake of the flood. Report a hero http://t.co/jJEAlTr0Do #abflood","","","en","en","false","","","50129","https://t.co/j6l2iiOW6G","false","false","false","5","false","","408","false","[http://www.calgarysun.com/2013/06/24/report-a-flood-hero]","185","Edmonton","","","0","-1","","","BreakenridgeYEG","[abflood]","","2013-06-25T13:24:08.000Z","false","","","","false","10381","5273","false","349532466459058177","Louise Morett","19743540","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-01-29T23:55:15.000Z","","@edmontonjournal @Edmontonsun @Edm_Examiner. Proud Edmontonian. Beer swiller. Scotch lover. Child herder.","","We want to highlight people stepping up in the wake of the flood. Report a hero http://t.co/jJEAlTr0Do #abflood","en","","RT @SUNBreakenridge: We want to highlight people stepping up in the wake of the flood. Report a hero http://t.co/jJEAlTr0Do #abflood","false","en","","27720","","false","false","5","false","false","","38","[http://www.calgarysun.com/2013/06/24/report-a-flood-hero]","false","","9645","","0","","","","[abflood]","-1","teenworkca","","true","","2013-06-25T14:20:08.000Z","","","false"
"7937","223","Relational Mission","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","false","349920871189712896","15725939","2008-08-04T18:44:05.000Z","A group of apostolic leaders partnering together on global mission, joined by common values and beliefs, shared mission and genuine relationships.","","RT @harvestcfc: We appreciate your prayers for our city. Many affected. Downtown Calgary floods | Global News Video http://t.co/u1vXXCOncb","","","en","en","false","[211188196, 249740315]","","8222","https://t.co/wYoWwO0PQR","true","false","false","1","false","","46","false","[http://buff.ly/1adM8ZL]","380","UK, Europe and World","","","0","-1","","","RMchurches","","","2013-06-26T16:03:31.000Z","true","","[HarvestCFC]","","false","2620","1093","false","349921140019429377","Newfrontiers","211188196","<a href=""http://newfrontierstogether.org"" rel=""nofollow"">newfrontiers</a>","2010-11-02T15:33:09.000Z","","A family of churches led by Mike Betts, part of the @Newfrontiers network.","","RT @harvestcfc: We appreciate your prayers for our city. Many affected. Downtown Calgary floods | Global News Video http://t.co/u1vXXCOncb","en","[249740315]","RT @RMchurches: RT @harvestcfc: We appreciate your prayers for our city. Many affected. Downtown Calgary floods | Global News Video http://…","false","en","","12205","http://t.co/EfsvSfLR3p","false","false","1","false","false","","130","","false","","5374","UK","0","","","","","-1","Newfrontiers","","false","","2013-06-26T16:04:35.000Z","","[RMchurches, HarvestCFC]","false"
"659","1237","","","","","54806131","2009-07-08T05:08:52.000Z","I am I yearn man. ➡️Noobish YouTube Creator 📽️😀 (click below, thanks!)⬅️ 🎵Music fanatique!🎵

Also, I like other things, like aviation and computer security...","","Bon Iver - Calgary http://t.co/TuYjBO5u5i #mvod 1040. My heart goes out to all Calgarians and Albertans affected by the flood.","","","","en","","","","","","","","false","0","false","","","false","","4248","","","","","","","","","","","","false","","","","false","","","false","349402975720062976","🍟♖  𝓪Ｎⓓ𝐫𝐄ｗ steamed hams ∂𝕒ｖ𝓲𝐃รᵒᑎ.  ☢😺","","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","","","","","","en","","","false","","","13870","https://t.co/hNBvxTsnGF","true","false","","","","","29","[http://www.youtube.com/watch?v=0KrmxavLIRM]","","","","Montreal","1","","","","[mvod]","-1","tmmblog","","","","2013-06-25T05:45:35.000Z","","",""
"673","390","","","","","148071138","2010-05-25T19:25:56.000Z","Baker Plumbing does it all. If We Can't Do It, It Can't Be Done!
Serving #YYC  since 1956. 24/7/365!","","Need mechanical help due to #yycflood. Call us. Reduced hourly rates and no overtime for flood victims. We're here to help! Plbg,hvac,gas.","","","","en","","","","","","","","false","0","false","","","false","","793","","","","","","","","","","","","false","","","","false","","","false","349622866284785665","Baker Plumbing","","<a href=""http://backtoblaq.com"" rel=""nofollow"">Blaq for BlackBerry® 10</a>","","","","","","en","","","false","","","4279","https://t.co/Ye7hYrmGI4","false","false","","","","","17","","","","","Calgary, Alberta","0","","","","[yycflood]","-1","BakerPlbg","","","","2013-06-25T20:19:21.000Z","","",""
"742","1160","","","","","209072276","2010-10-28T13:19:21.000Z","Spokesman and communications/PR guy by day. Bagpiper by night. Civil servant. Admittedly lame-o at Twitter. These opinions are my own.","","A very busy day of crisis communications today in #yyc. Happy to be helping my city and neighbours though! #yycflood","","","","en","","","","","","","","false","1","false","","","false","","528","","","","","","","","","","","","false","","","","false","","","false","349753686630739969","Sean Somers","","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","","","","","","en","","","false","","","1956","","true","false","","","","","22","","","","","Calgary, AB","0","","","","[yyc, yycflood]","-1","stsomers","","","","2013-06-26T04:59:11.000Z","","",""
"334","200","","","","","372176648","2011-09-12T08:50:03.000Z","#wti #crude #cme #settlementprice #ice #brent #minutemarker #referenceprice #centralbank declaration time #localtime","","Alberta promises C$1 bln in flood funding, won't balance budget http://t.co/nDiadrrqla","","","","en","","","","","","","","false","0","false","","","false","","8224","","","","","","","","","","","","false","","","","false","","","false","349308201222684674","Anuj","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","","","","","","en","","","false","","","56395","","false","false","","","","","61","[http://ow.ly/2xQCaL]","","","","","0","","","","","-1","BizBeatTz","","","","2013-06-24T23:28:59.000Z","","",""
"602","2111","Katie Paton","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","349871172671905792","315249374","2011-06-11T15:11:15.000Z","Mom..Leader..Runner..Hiker..Fashion,Music,Literature and Arts Lover..Pinot Grigio, David Bowie & Outdoor Adventure are my Passion..","","Extending the state of local emergency for an additional 7 days. #yycflood","","","en","en","false","","","4378","","true","false","false","11","false","","153","false","","13782","Calgary, AB","","","0","-1","","","Katie_yyc","[yycflood]","","2013-06-26T12:46:02.000Z","false","","","","false","4081","2525","false","349882195902611459","Nasty Woman","20007543","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-02-03T21:54:52.000Z","","Recovering journalist. Issue & Communication Strategist in Mayor Nenshi's office. Lover of all things #yyc","","Extending the state of local emergency for an additional 7 days. #yycflood","en","","RT @Metro_Katie: Extending the state of local emergency for an additional 7 days. #yycflood","false","en","","8696","","true","false","11","false","false","","27","","false","","693","","0","","","","[yycflood]","-1","ruth5086","","false","","2013-06-26T13:29:50.000Z","","","false"
"2497","1552","","","","","880929493","2012-10-14T20:25:54.000Z","Survivor M.H.enjoyed working in healthcare over 30yrs!!!when pro'srecommended not !!!","","Please send thoughts &prayers for people in Calgary&Albertains due to major &devastation flooding !!!","","","","en","","","","","","","","false","0","false","","","false","","348927","","","","","","","","","","","","false","","","","false","","","false","349309505638637568","Barry Hingley","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","299251","","true","false","","","","","348","","","","","Richmond B.C.","0","","","","","-1","BarryHingley","","","","2013-06-24T23:34:10.000Z","","",""
"154467","20216","Red Cross Alberta","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","349918919143866368","16434613","2008-09-24T14:00:32.000Z","Our mission is to improve the lives of vulnerable people by mobilizing the power of humanity in Canada and around the world.","","#yycflood #abflood - Pls download Red Cross Flood Recovery Guide http://t.co/1Vg8uqGDmB. Pls share and retweet!","","","en","en","false","[128013333]","","8399","http://t.co/qWsqWnUeEc","true","false","false","48","false","","218","false","[http://bit.ly/14VvIRR]","2546","Alberta, Canada","","","4","-1","","","RedCrossAB","[yycflood, abflood]","","2013-06-26T15:55:46.000Z","true","","","","false","8259","1588","false","349927045603667968","Canadian Red Cross","128013333","<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 </a>","2010-03-30T21:29:41.000Z","","Official twitter account of the Red Cross in Alberta. We want to listen to our followers and share our activities. Tweets by the communications team.","","#yycflood #abflood - Pls download Red Cross Flood Recovery Guide http://t.co/1Vg8uqGDmB. Pls share and retweet!","en","","RT @RedCrossAB: #yycflood #abflood - Pls download Red Cross Flood Recovery Guide http://t.co/1Vg8uqGDmB. Pls share and retweet!","false","en","","12156","http://t.co/qWsqWnUeEc","true","false","48","false","false","","1361","[http://bit.ly/14VvIRR]","false","","2031","Canada","0","","","","[yycflood, abflood]","-1","redcrosscanada","","false","","2013-06-26T16:28:03.000Z","","[RedCrossAB]","false"
"957","796","","","","","105151175","2010-01-15T14:17:59.000Z","Wetternerd. Twittert hier querbeet. Liebt Schnee, Gewitter, Sturm und Mittelmeerlagen. Blitz- und Wetterfotograf","","Calgary Flood May be Canada's Most Expensive Flood in History http://t.co/K6Eyz1AAl6 via @wunderground","","","","en","","[15740491]","","","","","","false","0","false","","","false","","6899","","","","","","","","","","","","false","","","","false","","","false","349577693626511363","Andreas Hostettler","","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","","","","","","de","","","false","","","6668","https://t.co/txaj32dUnp","true","false","","","","","26","[http://wxug.us/15j4b]","","","","Winterthur | Switzerland","0","","","","","-1","wintimet","","","","2013-06-25T17:19:51.000Z","","[wunderground]",""
"747","792","","","","","91819645","2009-11-22T16:32:41.000Z","Inspired by people, passionate about public engagement in conservation. National Manager, Conservation Engagement @NCC_CNC (opinions are my own) #NCCVolunteers","","The @NCC_CNC Calgary office remains closed today, but staff continue to work hard from their homes! #yycflood","","","","en","","[34030502]","","","","","","false","1","false","","","false","","7409","","","","","","","","","","","","false","","","","false","","","false","349562799669772289","Kailey Setter","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","","","","","","en","","","false","","","4793","https://t.co/Z3GlN5vJes","false","false","","","","","39","","","","","Canada","0","","","","[yycflood]","-1","kjsetter","","","","2013-06-25T16:20:40.000Z","","[NCC_CNC]",""
